date,latitude,longitude,rainfall_mm
2019-07-21,27.25,87.0,13.140586853027344
2019-07-21,27.25,87.25,13.140586853027344
2019-07-21,27.25,87.5,13.140586853027344
2019-07-21,27.25,87.75,13.140586853027344
2019-07-21,27.25,88.0,13.140586853027344
2019-07-21,27.25,88.25,39.24436569213867
2019-07-21,27.25,88.5,38.069923400878906
2019-07-21,27.5,83.5,0.0
2019-07-21,27.5,83.75,0.0
2019-07-21,27.5,84.0,0.0
2019-07-21,27.5,84.25,0.0
2019-07-21,27.5,84.5,0.0
2019-07-21,27.5,84.75,38.640602111816406
2019-07-21,27.5,85.0,38.640602111816406
2019-07-21,27.5,85.25,38.640602111816406
2019-07-21,27.5,85.5,38.640602111816406
2019-07-21,27.5,85.75,38.640602111816406
2019-07-21,27.5,86.0,38.640602111816406
2019-07-21,27.5,86.25,38.640602111816406
2019-07-21,27.5,86.5,38.640602111816406
2019-07-21,27.5,86.75,38.640602111816406
2019-07-21,27.5,87.0,38.640602111816406
2019-07-21,27.5,87.25,38.640602111816406
2019-07-21,27.5,87.5,38.640602111816406
2019-07-21,27.5,87.75,38.640602111816406
2019-07-21,27.5,88.0,38.640602111816406
2019-07-21,27.5,88.25,43.37038040161133
2019-07-21,27.5,88.5,46.16826248168945
2019-07-22,24.5,83.5,0.0
2019-07-22,24.5,83.75,0.0
2019-07-22,24.5,84.0,0.0
2019-07-22,24.5,84.25,0.0
2019-07-22,24.5,84.5,0.0
2019-07-22,24.5,84.75,0.0
2019-07-22,24.5,85.0,0.0
2019-07-22,24.5,85.25,0.6944681406021118
2019-07-22,24.5,85.5,1.430314302444458
2019-07-22,24.5,85.75,0.0
2019-07-22,24.5,86.0,0.0
2019-07-22,24.5,86.25,0.0
2019-07-22,24.5,86.5,0.0
2019-07-22,24.5,86.75,0.0
2019-07-22,24.5,87.0,0.0
2019-07-22,24.5,87.25,0.0
2019-07-22,24.5,87.5,0.0
2019-07-22,24.5,87.75,0.0
2019-07-22,24.5,88.0,0.0
2019-07-22,24.5,88.25,0.0
2019-07-22,24.5,88.5,0.0
2019-07-22,24.75,83.5,0.0
2019-07-22,24.75,83.75,0.0
2019-07-22,24.75,84.0,0.0
2019-07-22,24.75,84.25,0.0
2019-07-22,24.75,84.5,0.0
2019-07-22,24.75,84.75,0.0
2019-07-22,24.75,85.0,0.0
2019-07-22,24.75,85.25,0.0
2019-07-22,24.75,85.5,0.0
2019-07-22,24.75,85.75,0.0
2019-07-22,24.75,86.0,0.0
2019-07-22,24.75,86.25,0.0
2019-07-22,24.75,86.5,0.0
2019-07-22,24.75,86.75,0.0
2019-07-22,24.75,87.0,0.0
2019-07-22,24.75,87.25,0.0
2019-07-22,24.75,87.5,0.0
2019-07-22,24.75,87.75,0.0
2019-07-22,24.75,88.0,0.0
2019-07-22,24.75,88.25,0.0
2019-07-22,24.75,88.5,0.0
2019-07-22,25.0,83.5,0.0
2019-07-22,25.0,83.75,0.0
2019-07-22,25.0,84.0,0.0
2019-07-22,25.0,84.25,0.0
2019-07-22,25.0,84.5,0.0
2019-07-22,25.0,84.75,0.0
2019-07-22,25.0,85.0,1.67189621925354
2019-07-22,25.0,85.25,0.0
2019-07-22,25.0,85.5,0.0
2019-07-22,25.0,85.75,0.0
2019-07-22,25.0,86.0,0.0
2019-07-22,25.0,86.25,0.0
2019-07-22,25.0,86.5,0.0
2019-07-22,25.0,86.75,0.0
2019-07-22,25.0,87.0,0.0
2019-07-22,25.0,87.25,0.0
2019-07-22,25.0,87.5,0.0
2019-07-22,25.0,87.75,0.0
2019-07-22,25.0,88.0,0.0
2019-07-22,25.0,88.25,0.0
2019-07-22,25.0,88.5,0.0
2019-07-22,25.25,83.5,0.0
2019-07-22,25.25,83.75,0.0
2019-07-22,25.25,84.0,0.0
2019-07-22,25.25,84.25,0.0
2019-07-22,25.25,84.5,0.0
2019-07-22,25.25,84.75,0.0
2019-07-22,25.25,85.0,0.6536761522293091
2019-07-22,25.25,85.25,0.0
2019-07-22,25.25,85.5,0.7110196352005005
2019-07-22,25.25,85.75,0.0
2019-07-22,25.25,86.0,0.0
2019-07-22,25.25,86.25,0.0
2019-07-22,25.25,86.5,0.0
2019-07-22,25.25,86.75,0.0
2019-07-22,25.25,87.0,0.0
2019-07-22,25.25,87.25,0.0
2019-07-22,25.25,87.5,0.0
2019-07-22,25.25,87.75,0.0
2019-07-22,25.25,88.0,0.0
2019-07-22,25.25,88.25,0.0
2019-07-22,25.25,88.5,0.0
2019-07-22,25.5,83.5,0.0
2019-07-22,25.5,83.75,2.4977567195892334
2019-07-22,25.5,84.0,5.829853534698486
2019-07-22,25.5,84.25,0.0
2019-07-22,25.5,84.5,0.0
2019-07-22,25.5,84.75,0.0
2019-07-22,25.5,85.0,0.0
2019-07-22,25.5,85.25,5.671206474304199
2019-07-22,25.5,85.5,7.565644264221191
2019-07-22,25.5,85.75,1.342455267906189
2019-07-22,25.5,86.0,0.0
2019-07-22,25.5,86.25,0.0
2019-07-22,25.5,86.5,0.0
2019-07-22,25.5,86.75,0.0
2019-07-22,25.5,87.0,0.0
2019-07-22,25.5,87.25,0.0
2019-07-22,25.5,87.5,0.0
2019-07-22,25.5,87.75,0.0
2019-07-22,25.5,88.0,0.0
2019-07-22,25.5,88.25,0.0
2019-07-22,25.5,88.5,40.34885025024414
2019-07-22,25.75,83.5,0.0
2019-07-22,25.75,83.75,11.790754318237305
2019-07-22,25.75,84.0,19.510337829589844
2019-07-22,25.75,84.25,0.0
2019-07-22,25.75,84.5,0.15059396624565125
2019-07-22,25.75,84.75,0.0
2019-07-22,25.75,85.0,0.0
2019-07-22,25.75,85.25,0.0
2019-07-22,25.75,85.5,0.0
2019-07-22,25.75,85.75,0.0
2019-07-22,25.75,86.0,1.5233280658721924
2019-07-22,25.75,86.25,0.0
2019-07-22,25.75,86.5,0.0
2019-07-22,25.75,86.75,0.0
2019-07-22,25.75,87.0,0.0
2019-07-22,25.75,87.25,0.0
2019-07-22,25.75,87.5,0.0
2019-07-22,25.75,87.75,0.0
2019-07-22,25.75,88.0,12.392637252807617
2019-07-22,25.75,88.25,45.45952224731445
2019-07-22,25.75,88.5,0.0
2019-07-22,26.0,83.5,0.0
2019-07-22,26.0,83.75,0.0
2019-07-22,26.0,84.0,0.25292888283729553
2019-07-22,26.0,84.25,1.9200503826141357
2019-07-22,26.0,84.5,2.3969626426696777
2019-07-22,26.0,84.75,0.0
2019-07-22,26.0,85.0,0.0
2019-07-22,26.0,85.25,0.0
2019-07-22,26.0,85.5,5.463098526000977
2019-07-22,26.0,85.75,3.155566692352295
2019-07-22,26.0,86.0,0.3613068759441376
2019-07-22,26.0,86.25,0.0
2019-07-22,26.0,86.5,0.0
2019-07-22,26.0,86.75,0.0
2019-07-22,26.0,87.0,0.0
2019-07-22,26.0,87.25,0.0
2019-07-22,26.0,87.5,0.0
2019-07-22,26.0,87.75,3.703097343444824
2019-07-22,26.0,88.0,13.41036605834961
2019-07-22,26.0,88.25,109.80111694335938
2019-07-22,26.0,88.5,0.9313707947731018
2019-07-22,26.25,83.5,0.9313707947731018
2019-07-22,26.25,83.75,0.0
2019-07-22,26.25,84.0,2.151785135269165
2019-07-22,26.25,84.25,2.042485237121582
2019-07-22,26.25,84.5,0.0
2019-07-22,26.25,84.75,0.15468290448188782
2019-07-22,26.25,85.0,0.18243558704853058
2019-07-22,26.25,85.25,0.0
2019-07-22,26.25,85.5,0.0
2019-07-22,26.25,85.75,2.0772929191589355
2019-07-22,26.25,86.0,0.0
2019-07-22,26.25,86.25,0.0
2019-07-22,26.25,86.5,0.0
2019-07-22,26.25,86.75,0.0
2019-07-22,26.25,87.0,0.0
2019-07-22,26.25,87.25,0.0
2019-07-22,26.25,87.5,0.0
2019-07-22,26.25,87.75,25.33641815185547
2019-07-22,26.25,88.0,31.590225219726562
2019-07-22,26.25,88.25,111.17554473876953
2019-07-22,26.25,88.5,3.889172077178955
2019-07-22,26.5,83.5,3.889172077178955
2019-07-22,26.5,83.75,5.628384590148926
2019-07-22,26.5,84.0,3.6342217922210693
2019-07-22,26.5,84.25,0.0
2019-07-22,26.5,84.5,0.0
2019-07-22,26.5,84.75,0.4645071029663086
2019-07-22,26.5,85.0,14.406437873840332
2019-07-22,26.5,85.25,5.601879119873047
2019-07-22,26.5,85.5,9.498684883117676
2019-07-22,26.5,85.75,0.0
2019-07-22,26.5,86.0,0.0
2019-07-22,26.5,86.25,0.0
2019-07-22,26.5,86.5,0.0
2019-07-22,26.5,86.75,0.0
2019-07-22,26.5,87.0,0.0
2019-07-22,26.5,87.25,0.0
2019-07-22,26.5,87.5,8.194501876831055
2019-07-22,26.5,87.75,36.130435943603516
2019-07-22,26.5,88.0,30.731855392456055
2019-07-22,26.5,88.25,117.61026763916016
2019-07-22,26.5,88.5,136.05828857421875
2019-07-22,26.75,83.5,0.0
2019-07-22,26.75,83.75,1.6177594661712646
2019-07-22,26.75,84.0,2.4382400512695312
2019-07-22,26.75,84.25,0.0
2019-07-22,26.75,84.5,0.0
2019-07-22,26.75,84.75,1.7439594268798828
2019-07-22,26.75,85.0,6.87673282623291
2019-07-22,26.75,85.25,31.531091690063477
2019-07-22,26.75,85.5,20.408113479614258
2019-07-22,26.75,85.75,5.274590492248535
2019-07-22,26.75,86.0,0.0
2019-07-22,26.75,86.25,0.0
2019-07-22,26.75,86.5,0.0
2019-07-22,26.75,86.75,0.0
2019-07-22,26.75,87.0,0.0
2019-07-22,26.75,87.25,15.139083862304688
2019-07-22,26.75,87.5,15.139083862304688
2019-07-22,26.75,87.75,15.139083862304688
2019-07-22,26.75,88.0,15.139083862304688
2019-07-22,26.75,88.25,20.136884689331055
2019-07-22,26.75,88.5,20.913198471069336
2019-07-22,27.0,83.5,0.0
2019-07-22,27.0,83.75,0.2784549295902252
2019-07-22,27.0,84.0,2.0913877487182617
2019-07-22,27.0,84.25,3.508650779724121
2019-07-22,27.0,84.5,0.8835217952728271
2019-07-22,27.0,84.75,1.5206141471862793
2019-07-22,27.0,85.0,15.660731315612793
2019-07-22,27.0,85.25,27.41217041015625
2019-07-22,27.0,85.5,25.563255310058594
2019-07-22,27.0,85.75,4.2682108879089355
2019-07-22,27.0,86.0,4.2682108879089355
2019-07-22,27.0,86.25,4.2682108879089355
2019-07-22,27.0,86.5,4.2682108879089355
2019-07-22,27.0,86.75,4.2682108879089355
2019-07-22,27.0,87.0,4.2682108879089355
2019-07-22,27.0,87.25,4.2682108879089355
2019-07-22,27.0,87.5,4.2682108879089355
2019-07-22,27.0,87.75,4.2682108879089355
2019-07-22,27.0,88.0,4.2682108879089355
2019-07-22,27.0,88.25,8.012227058410645
2019-07-22,27.0,88.5,16.28721046447754
2019-07-22,27.25,83.5,4.7276506423950195
2019-07-22,27.25,83.75,14.632227897644043
2019-07-22,27.25,84.0,21.131420135498047
2019-07-22,27.25,84.25,82.60222625732422
2019-07-22,27.25,84.5,20.710737228393555
2019-07-22,27.25,84.75,14.043891906738281
2019-07-22,27.25,85.0,25.19036293029785
2019-07-22,27.25,85.25,25.19036293029785
2019-07-22,27.25,85.5,25.19036293029785
2019-07-22,27.25,85.75,25.19036293029785
2019-07-22,27.25,86.0,25.19036293029785
2019-07-22,27.25,86.25,25.19036293029785
2019-07-22,27.25,86.5,25.19036293029785
2019-07-22,27.25,86.75,25.19036293029785
2019-07-22,27.25,87.0,25.19036293029785
2019-07-22,27.25,87.25,25.19036293029785
2019-07-22,27.25,87.5,25.19036293029785
2019-07-22,27.25,87.75,25.19036293029785
2019-07-22,27.25,88.0,25.19036293029785
2019-07-22,27.25,88.25,30.415098190307617
2019-07-22,27.25,88.5,29.900678634643555
2019-07-22,27.5,83.5,11.028966903686523
2019-07-22,27.5,83.75,25.943647384643555
2019-07-22,27.5,84.0,29.285655975341797
2019-07-22,27.5,84.25,46.89375686645508
2019-07-22,27.5,84.5,36.68383026123047
2019-07-22,27.5,84.75,19.121341705322266
2019-07-22,27.5,85.0,19.121341705322266
2019-07-22,27.5,85.25,19.121341705322266
2019-07-22,27.5,85.5,19.121341705322266
2019-07-22,27.5,85.75,19.121341705322266
2019-07-22,27.5,86.0,19.121341705322266
2019-07-22,27.5,86.25,19.121341705322266
2019-07-22,27.5,86.5,19.121341705322266
2019-07-22,27.5,86.75,19.121341705322266
2019-07-22,27.5,87.0,19.121341705322266
2019-07-22,27.5,87.25,19.121341705322266
2019-07-22,27.5,87.5,19.121341705322266
2019-07-22,27.5,87.75,19.121341705322266
2019-07-22,27.5,88.0,19.121341705322266
2019-07-22,27.5,88.25,7.21348237991333
2019-07-22,27.5,88.5,24.231565475463867
2019-07-23,24.5,83.5,0.0
2019-07-23,24.5,83.75,0.0
2019-07-23,24.5,84.0,0.31362834572792053
2019-07-23,24.5,84.25,0.0
2019-07-23,24.5,84.5,0.0
2019-07-23,24.5,84.75,0.0
2019-07-23,24.5,85.0,23.534019470214844
2019-07-23,24.5,85.25,34.139122009277344
2019-07-23,24.5,85.5,18.43345832824707
2019-07-23,24.5,85.75,7.83975887298584
2019-07-23,24.5,86.0,0.6525347828865051
2019-07-23,24.5,86.25,0.33087027072906494
2019-07-23,24.5,86.5,0.47755828499794006
2019-07-23,24.5,86.75,0.0
2019-07-23,24.5,87.0,1.1917614936828613
2019-07-23,24.5,87.25,2.9966108798980713
2019-07-23,24.5,87.5,0.11349257081747055
2019-07-23,24.5,87.75,0.13419294357299805
2019-07-23,24.5,88.0,0.5295534133911133
2019-07-23,24.5,88.25,1.4230802059173584
2019-07-23,24.5,88.5,5.786942005157471
2019-07-23,24.75,83.5,0.0
2019-07-23,24.75,83.75,0.5625808238983154
2019-07-23,24.75,84.0,6.92790412902832
2019-07-23,24.75,84.25,1.8895210027694702
2019-07-23,24.75,84.5,1.3917158842086792
2019-07-23,24.75,84.75,0.13824838399887085
2019-07-23,24.75,85.0,13.256654739379883
2019-07-23,24.75,85.25,9.067789077758789
2019-07-23,24.75,85.5,17.726167678833008
2019-07-23,24.75,85.75,2.9711737632751465
2019-07-23,24.75,86.0,0.0
2019-07-23,24.75,86.25,1.0178066492080688
2019-07-23,24.75,86.5,12.113236427307129
2019-07-23,24.75,86.75,17.396512985229492
2019-07-23,24.75,87.0,2.9608566761016846
2019-07-23,24.75,87.25,8.328132629394531
2019-07-23,24.75,87.5,7.455549240112305
2019-07-23,24.75,87.75,6.083168983459473
2019-07-23,24.75,88.0,5.994176387786865
2019-07-23,24.75,88.25,0.0
2019-07-23,24.75,88.5,0.0
2019-07-23,25.0,83.5,0.0
2019-07-23,25.0,83.75,0.9826657772064209
2019-07-23,25.0,84.0,7.806115627288818
2019-07-23,25.0,84.25,8.080939292907715
2019-07-23,25.0,84.5,3.8199732303619385
2019-07-23,25.0,84.75,2.498408079147339
2019-07-23,25.0,85.0,0.0
2019-07-23,25.0,85.25,0.9084421992301941
2019-07-23,25.0,85.5,0.0
2019-07-23,25.0,85.75,2.1431493759155273
2019-07-23,25.0,86.0,1.3686394691467285
2019-07-23,25.0,86.25,1.5559993982315063
2019-07-23,25.0,86.5,26.763574600219727
2019-07-23,25.0,86.75,22.722408294677734
2019-07-23,25.0,87.0,0.7562949061393738
2019-07-23,25.0,87.25,2.756652593612671
2019-07-23,25.0,87.5,0.4241420030593872
2019-07-23,25.0,87.75,9.561129570007324
2019-07-23,25.0,88.0,9.597655296325684
2019-07-23,25.0,88.25,13.922287940979004
2019-07-23,25.0,88.5,0.0
2019-07-23,25.25,83.5,0.0
2019-07-23,25.25,83.75,0.3313814103603363
2019-07-23,25.25,84.0,1.8982820510864258
2019-07-23,25.25,84.25,0.3094843924045563
2019-07-23,25.25,84.5,1.2588731050491333
2019-07-23,25.25,84.75,0.9120532870292664
2019-07-23,25.25,85.0,0.0
2019-07-23,25.25,85.25,0.0
2019-07-23,25.25,85.5,1.4777283668518066
2019-07-23,25.25,85.75,0.0
2019-07-23,25.25,86.0,0.472189724445343
2019-07-23,25.25,86.25,14.323840141296387
2019-07-23,25.25,86.5,3.729292631149292
2019-07-23,25.25,86.75,7.199999809265137
2019-07-23,25.25,87.0,0.23282268643379211
2019-07-23,25.25,87.25,7.782995700836182
2019-07-23,25.25,87.5,4.1823601722717285
2019-07-23,25.25,87.75,7.147778511047363
2019-07-23,25.25,88.0,11.217309951782227
2019-07-23,25.25,88.25,15.30678939819336
2019-07-23,25.25,88.5,15.908876419067383
2019-07-23,25.5,83.5,0.0
2019-07-23,25.5,83.75,1.1105159521102905
2019-07-23,25.5,84.0,0.34636980295181274
2019-07-23,25.5,84.25,0.0
2019-07-23,25.5,84.5,0.0
2019-07-23,25.5,84.75,0.0
2019-07-23,25.5,85.0,6.274349212646484
2019-07-23,25.5,85.25,17.583038330078125
2019-07-23,25.5,85.5,18.673185348510742
2019-07-23,25.5,85.75,10.176798820495605
2019-07-23,25.5,86.0,20.625900268554688
2019-07-23,25.5,86.25,30.950037002563477
2019-07-23,25.5,86.5,8.95486068725586
2019-07-23,25.5,86.75,1.070065975189209
2019-07-23,25.5,87.0,0.11136621236801147
2019-07-23,25.5,87.25,0.6171228885650635
2019-07-23,25.5,87.5,4.947482109069824
2019-07-23,25.5,87.75,5.876018047332764
2019-07-23,25.5,88.0,9.870625495910645
2019-07-23,25.5,88.25,13.956154823303223
2019-07-23,25.5,88.5,16.333946228027344
2019-07-23,25.75,83.5,0.0
2019-07-23,25.75,83.75,0.46330365538597107
2019-07-23,25.75,84.0,0.0
2019-07-23,25.75,84.25,0.0
2019-07-23,25.75,84.5,0.8479095101356506
2019-07-23,25.75,84.75,4.8979949951171875
2019-07-23,25.75,85.0,25.43999481201172
2019-07-23,25.75,85.25,31.106609344482422
2019-07-23,25.75,85.5,7.1409525871276855
2019-07-23,25.75,85.75,25.296796798706055
2019-07-23,25.75,86.0,13.852662086486816
2019-07-23,25.75,86.25,17.72623062133789
2019-07-23,25.75,86.5,5.494275093078613
2019-07-23,25.75,86.75,8.380794525146484
2019-07-23,25.75,87.0,5.249931335449219
2019-07-23,25.75,87.25,4.361011981964111
2019-07-23,25.75,87.5,2.9648797512054443
2019-07-23,25.75,87.75,5.695301532745361
2019-07-23,25.75,88.0,14.691102027893066
2019-07-23,25.75,88.25,15.609238624572754
2019-07-23,25.75,88.5,0.23023883998394012
2019-07-23,26.0,83.5,0.23023883998394012
2019-07-23,26.0,83.75,0.8355165719985962
2019-07-23,26.0,84.0,0.0
2019-07-23,26.0,84.25,0.0
2019-07-23,26.0,84.5,19.995464324951172
2019-07-23,26.0,84.75,1.5773704051971436
2019-07-23,26.0,85.0,28.851213455200195
2019-07-23,26.0,85.25,0.0
2019-07-23,26.0,85.5,0.271889328956604
2019-07-23,26.0,85.75,7.439826011657715
2019-07-23,26.0,86.0,4.926501274108887
2019-07-23,26.0,86.25,0.0
2019-07-23,26.0,86.5,1.9664387702941895
2019-07-23,26.0,86.75,7.684414863586426
2019-07-23,26.0,87.0,1.4705387353897095
2019-07-23,26.0,87.25,1.9772878885269165
2019-07-23,26.0,87.5,4.724349498748779
2019-07-23,26.0,87.75,7.317224979400635
2019-07-23,26.0,88.0,14.740387916564941
2019-07-23,26.0,88.25,35.809322357177734
2019-07-23,26.0,88.5,1.525768518447876
2019-07-23,26.25,83.5,1.525768518447876
2019-07-23,26.25,83.75,1.550374984741211
2019-07-23,26.25,84.0,0.406371533870697
2019-07-23,26.25,84.25,0.885572612285614
2019-07-23,26.25,84.5,12.863892555236816
2019-07-23,26.25,84.75,1.2647578716278076
2019-07-23,26.25,85.0,0.0
2019-07-23,26.25,85.25,0.0
2019-07-23,26.25,85.5,0.4553435146808624
2019-07-23,26.25,85.75,1.8988094329833984
2019-07-23,26.25,86.0,4.929156303405762
2019-07-23,26.25,86.25,0.0
2019-07-23,26.25,86.5,0.13327845931053162
2019-07-23,26.25,86.75,1.1646653413772583
2019-07-23,26.25,87.0,0.0
2019-07-23,26.25,87.25,0.0
2019-07-23,26.25,87.5,0.7100211977958679
2019-07-23,26.25,87.75,22.798845291137695
2019-07-23,26.25,88.0,24.611671447753906
2019-07-23,26.25,88.25,34.17166519165039
2019-07-23,26.25,88.5,0.0
2019-07-23,26.5,83.5,0.0
2019-07-23,26.5,83.75,0.44378793239593506
2019-07-23,26.5,84.0,2.532785415649414
2019-07-23,26.5,84.25,5.35025691986084
2019-07-23,26.5,84.5,1.9602773189544678
2019-07-23,26.5,84.75,0.28618404269218445
2019-07-23,26.5,85.0,0.0
2019-07-23,26.5,85.25,0.8448739051818848
2019-07-23,26.5,85.5,1.820931077003479
2019-07-23,26.5,85.75,0.24862152338027954
2019-07-23,26.5,86.0,1.383430004119873
2019-07-23,26.5,86.25,0.6290319561958313
2019-07-23,26.5,86.5,1.7317713499069214
2019-07-23,26.5,86.75,2.1656811237335205
2019-07-23,26.5,87.0,0.6997475028038025
2019-07-23,26.5,87.25,0.0
2019-07-23,26.5,87.5,6.661336898803711
2019-07-23,26.5,87.75,28.839874267578125
2019-07-23,26.5,88.0,21.04258918762207
2019-07-23,26.5,88.25,35.770301818847656
2019-07-23,26.5,88.5,33.150787353515625
2019-07-23,26.75,83.5,0.0
2019-07-23,26.75,83.75,0.0
2019-07-23,26.75,84.0,1.455464482307434
2019-07-23,26.75,84.25,2.0399317741394043
2019-07-23,26.75,84.5,7.564197540283203
2019-07-23,26.75,84.75,5.657758712768555
2019-07-23,26.75,85.0,0.0
2019-07-23,26.75,85.25,0.3400828540325165
2019-07-23,26.75,85.5,0.6462453007698059
2019-07-23,26.75,85.75,0.20923326909542084
2019-07-23,26.75,86.0,0.6100162267684937
2019-07-23,26.75,86.25,0.8722230792045593
2019-07-23,26.75,86.5,1.433793067932129
2019-07-23,26.75,86.75,1.0492397546768188
2019-07-23,26.75,87.0,1.0492397546768188
2019-07-23,26.75,87.25,13.692668914794922
2019-07-23,26.75,87.5,13.692668914794922
2019-07-23,26.75,87.75,13.692668914794922
2019-07-23,26.75,88.0,13.692668914794922
2019-07-23,26.75,88.25,15.368212699890137
2019-07-23,26.75,88.5,38.28066635131836
2019-07-23,27.0,83.5,0.0
2019-07-23,27.0,83.75,7.980949401855469
2019-07-23,27.0,84.0,3.0675461292266846
2019-07-23,27.0,84.25,4.563547134399414
2019-07-23,27.0,84.5,28.968891143798828
2019-07-23,27.0,84.75,18.408855438232422
2019-07-23,27.0,85.0,5.662169933319092
2019-07-23,27.0,85.25,0.15251637995243073
2019-07-23,27.0,85.5,0.3590349853038788
2019-07-23,27.0,85.75,22.63816261291504
2019-07-23,27.0,86.0,22.63816261291504
2019-07-23,27.0,86.25,22.63816261291504
2019-07-23,27.0,86.5,22.63816261291504
2019-07-23,27.0,86.75,22.63816261291504
2019-07-23,27.0,87.0,22.63816261291504
2019-07-23,27.0,87.25,22.63816261291504
2019-07-23,27.0,87.5,22.63816261291504
2019-07-23,27.0,87.75,22.63816261291504
2019-07-23,27.0,88.0,22.63816261291504
2019-07-23,27.0,88.25,23.059232711791992
2019-07-23,27.0,88.5,49.86021423339844
2019-07-23,27.25,83.5,14.10619068145752
2019-07-23,27.25,83.75,64.69517517089844
2019-07-23,27.25,84.0,84.78109741210938
2019-07-23,27.25,84.25,53.815250396728516
2019-07-23,27.25,84.5,36.99569320678711
2019-07-23,27.25,84.75,22.827709197998047
2019-07-23,27.25,85.0,22.089845657348633
2019-07-23,27.25,85.25,22.089845657348633
2019-07-23,27.25,85.5,22.089845657348633
2019-07-23,27.25,85.75,22.089845657348633
2019-07-23,27.25,86.0,22.089845657348633
2019-07-23,27.25,86.25,22.089845657348633
2019-07-23,27.25,86.5,22.089845657348633
2019-07-23,27.25,86.75,22.089845657348633
2019-07-23,27.25,87.0,22.089845657348633
2019-07-23,27.25,87.25,22.089845657348633
2019-07-23,27.25,87.5,22.089845657348633
2019-07-23,27.25,87.75,22.089845657348633
2019-07-23,27.25,88.0,22.089845657348633
2019-07-23,27.25,88.25,45.88599395751953
2019-07-23,27.25,88.5,44.93922424316406
